Energy Source,Unit,Quantity,CO2 Emission (tonnes),Carbon Footprint Value (kg CO2e)
Petrol,liters,2645.42,6.11092,6110.92
Petrol,liters,130.58,0.30164,301.64
Petrol,liters,5194.18,11.998556,11998.56
Petrol,liters,6061.54,14.002157,14002.16
Petrol,liters,9629.08,22.243175,22243.17
Petrol,liters,5898.81,13.626251,13626.25
Petrol,liters,4717.01,10.896293,10896.29
Petrol,liters,5738.28,13.255427,13255.43
Petrol,liters,9279.73,21.436176,21436.18
Petrol,liters,8285.5,19.139505,19139.51
Petrol,liters,3236.56,7.476454,7476.45
Petrol,liters,2380.17,5.498193,5498.19
Petrol,liters,2633.71,6.08387,6083.87
Petrol,liters,5049.17,11.663583,11663.58
Petrol,liters,7443.05,17.193445,17193.45
Petrol,liters,5037.16,11.63584,11635.84
Petrol,liters,687.29,1.58764,1587.64
Petrol,liters,7238.57,16.721097,16721.1
Petrol,liters,8061.64,18.622388,18622.39
Petrol,liters,2902.08,6.703805,6703.8
Petrol,liters,6644.62,15.349072,15349.07
Petrol,liters,4271.65,9.867511,9867.51
Petrol,liters,8892.3,20.541213,20541.21
Petrol,liters,8453.8,19.528278,19528.28
Petrol,liters,5259.07,12.148452,12148.45
Petrol,liters,6918.14,15.980903,15980.9
Petrol,liters,8834.66,20.408065,20408.06
Petrol,liters,4962.21,11.462705,11462.71
Petrol,liters,3139.37,7.251945,7251.94
Petrol,liters,7539.12,17.415367,17415.37
Petrol,liters,2208.46,5.101543,5101.54
Petrol,liters,3891.43,8.989203,8989.2
Petrol,liters,8658.62,20.001412,20001.41
Petrol,liters,7246.98,16.740524,16740.52
Petrol,liters,4044.07,9.341802,9341.8
Petrol,liters,2155.3,4.978743,4978.74
Petrol,liters,3566.12,8.237737,8237.74
Petrol,liters,2848.2,6.579342,6579.34
Petrol,liters,1769.13,4.08669,4086.69
Petrol,liters,7435.9,17.176929,17176.93
Petrol,liters,2528.18,5.840096,5840.1
Petrol,liters,4547.13,10.50387,10503.87
Petrol,liters,3864.74,8.927549,8927.55
Petrol,liters,9820.95,22.686395,22686.39
Petrol,liters,3917.01,9.048293,9048.29
Petrol,liters,809.03,1.868859,1868.86
Petrol,liters,907.36,2.096002,2096.0
Petrol,liters,5911.63,13.655865,13655.87
Petrol,liters,5997.64,13.854548,13854.55
Petrol,liters,4193.4,9.686754,9686.75
Petrol,liters,4324.12,9.988717,9988.72
Petrol,liters,548.79,1.267705,1267.7
Petrol,liters,5170.3,11.943393,11943.39
Petrol,liters,5052.35,11.670929,11670.93
Petrol,liters,1504.0,3.47424,3474.24
Petrol,liters,1047.36,2.419402,2419.4
Petrol,liters,1244.49,2.874772,2874.77
Petrol,liters,1019.27,2.354514,2354.51
Petrol,liters,6100.98,14.093264,14093.26
Petrol,liters,1972.86,4.557307,4557.31
Petrol,liters,2521.79,5.825335,5825.33
Petrol,liters,1743.99,4.028617,4028.62
Petrol,liters,9578.77,22.126959,22126.96
Petrol,liters,8547.63,19.745025,19745.03
Petrol,liters,2312.64,5.342198,5342.2
Petrol,liters,3282.39,7.582321,7582.32
Petrol,liters,2106.83,4.866777,4866.78
Petrol,liters,4923.84,11.37407,11374.07
Petrol,liters,205.91,0.475652,475.65
Petrol,liters,6716.97,15.516201,15516.2
Petrol,liters,5236.35,12.095969,12095.97
Petrol,liters,8987.4,20.760894,20760.89
Petrol,liters,1652.28,3.816767,3816.77
Petrol,liters,8043.05,18.579446,18579.45
Petrol,liters,7921.69,18.299104,18299.1
Petrol,liters,1280.54,2.958047,2958.05
Petrol,liters,3991.61,9.220619,9220.62
Petrol,liters,1709.82,3.949684,3949.68
Petrol,liters,2554.66,5.901265,5901.26
Petrol,liters,2639.83,6.098007,6098.01
Petrol,liters,5566.8,12.859308,12859.31
Petrol,liters,4120.0,9.5172,9517.2
Petrol,liters,9477.85,21.893833,21893.83
Petrol,liters,1272.44,2.939336,2939.34
Petrol,liters,9737.18,22.492886,22492.89
Petrol,liters,2314.08,5.345525,5345.52
Petrol,liters,7731.01,17.858633,17858.63
Petrol,liters,3396.31,7.845476,7845.48
Petrol,liters,1439.38,3.324968,3324.97
Petrol,liters,8580.31,19.820516,19820.52
Petrol,liters,3095.52,7.150651,7150.65
Petrol,liters,6591.97,15.227451,15227.45
Petrol,liters,5668.77,13.094859,13094.86
Petrol,liters,4722.85,10.909784,10909.78
Petrol,liters,4963.24,11.465084,11465.08
Petrol,liters,7325.06,16.920889,16920.89
Petrol,liters,886.85,2.048624,2048.62
Petrol,liters,6685.12,15.442627,15442.63
Petrol,liters,8959.16,20.69566,20695.66
Petrol,liters,587.3,1.356663,1356.66
Petrol,liters,1415.13,3.26895,3268.95
Petrol,liters,7169.15,16.560736,16560.74
Petrol,liters,4378.44,10.114196,10114.2
Petrol,liters,4041.45,9.33575,9335.75
Petrol,liters,1378.3,3.183873,3183.87
Petrol,liters,5072.63,11.717775,11717.78
Petrol,liters,1274.19,2.943379,2943.38
Petrol,liters,4771.44,11.022026,11022.03
Petrol,liters,7638.52,17.644981,17644.98
Petrol,liters,2590.06,5.983039,5983.04
Petrol,liters,4813.05,11.118146,11118.15
Petrol,liters,9920.24,22.915754,22915.75
Petrol,liters,6869.64,15.868868,15868.87
Petrol,liters,8415.15,19.438996,19439.0
Petrol,liters,4154.33,9.596502,9596.5
Petrol,liters,7680.93,17.742948,17742.95
Petrol,liters,414.69,0.957934,957.93
Petrol,liters,1237.88,2.859503,2859.5
Petrol,liters,2038.68,4.709351,4709.35
Petrol,liters,4025.5,9.298905,9298.9
Petrol,liters,8458.99,19.540267,19540.27
Petrol,liters,3469.2,8.013852,8013.85
Petrol,liters,6549.67,15.129738,15129.74
Petrol,liters,7096.05,16.391876,16391.88
Petrol,liters,5865.96,13.550368,13550.37
Petrol,liters,3578.85,8.267143,8267.14
Petrol,liters,5774.76,13.339696,13339.7
Petrol,liters,3429.23,7.921521,7921.52
Petrol,liters,847.9,1.958649,1958.65
Petrol,liters,9928.11,22.933934,22933.93
Petrol,liters,1280.55,2.95807,2958.07
Petrol,liters,732.76,1.692676,1692.68
Petrol,liters,8786.52,20.296861,20296.86
Petrol,liters,3025.33,6.988512,6988.51
Petrol,liters,6506.47,15.029946,15029.95
Petrol,liters,3296.77,7.615539,7615.54
Petrol,liters,3920.63,9.056655,9056.66
Petrol,liters,2628.51,6.071858,6071.86
Petrol,liters,3437.01,7.939493,7939.49
Petrol,liters,4112.9,9.500799,9500.8
Petrol,liters,7206.96,16.648078,16648.08
Petrol,liters,5120.25,11.827777,11827.78
Petrol,liters,9436.22,21.797668,21797.67
Petrol,liters,428.39,0.989581,989.58
Petrol,liters,5035.65,11.632351,11632.35
Petrol,liters,5846.41,13.505207,13505.21
Petrol,liters,9202.77,21.258399,21258.4
Petrol,liters,501.09,1.157518,1157.52
Petrol,liters,5739.26,13.257691,13257.69
Petrol,liters,8537.76,19.722226,19722.23
Petrol,liters,2426.86,5.606047,5606.05
Petrol,liters,8764.16,20.24521,20245.21
Petrol,liters,200.24,0.462554,462.55
Petrol,liters,7327.22,16.925878,16925.88
Petrol,liters,9331.8,21.556458,21556.46
Petrol,liters,6575.4,15.189174,15189.17
Petrol,liters,4395.9,10.154529,10154.53
Petrol,liters,458.36,1.058812,1058.81
Petrol,liters,9201.94,21.256481,21256.48
Petrol,liters,4708.26,10.876081,10876.08
Petrol,liters,299.68,0.692261,692.26
Petrol,liters,6901.31,15.942026,15942.03
Petrol,liters,4823.55,11.142401,11142.4
Petrol,liters,1252.21,2.892605,2892.61
Petrol,liters,2150.58,4.96784,4967.84
Petrol,liters,654.26,1.511341,1511.34
Petrol,liters,5747.19,13.276009,13276.01
Petrol,liters,6224.07,14.377602,14377.6
Petrol,liters,5062.37,11.694075,11694.07
Petrol,liters,8172.85,18.879283,18879.28
Petrol,liters,8611.48,19.892519,19892.52
Petrol,liters,6160.09,14.229808,14229.81
Petrol,liters,137.44,0.317486,317.49
Petrol,liters,6955.34,16.066835,16066.84
Petrol,liters,4185.81,9.669221,9669.22
Petrol,liters,5659.92,13.074415,13074.42
Petrol,liters,6494.32,15.001879,15001.88
Petrol,liters,3508.86,8.105467,8105.47
Petrol,liters,9171.81,21.186881,21186.88
Petrol,liters,1348.41,3.114827,3114.83
Petrol,liters,6718.4,15.519504,15519.5
Petrol,liters,53.55,0.1237,123.7
Petrol,liters,9247.26,21.361171,21361.17
Petrol,liters,1133.92,2.619355,2619.36
Petrol,liters,957.89,2.212726,2212.73
Petrol,liters,3336.75,7.707892,7707.89
Petrol,liters,3741.93,8.643858,8643.86
Petrol,liters,2150.86,4.968487,4968.49
Petrol,liters,5855.37,13.525905,13525.9
Petrol,liters,4434.71,10.24418,10244.18
Petrol,liters,351.41,0.811757,811.76
Petrol,liters,3203.32,7.399669,7399.67
Petrol,liters,8106.22,18.725368,18725.37
Petrol,liters,6900.12,15.939277,15939.28
Petrol,liters,7251.46,16.750873,16750.87
Petrol,liters,6984.19,16.133479,16133.48
Petrol,liters,3116.62,7.199392,7199.39
Petrol,liters,1005.64,2.323028,2323.03
Petrol,liters,2731.95,6.310804,6310.8
Petrol,liters,8319.54,19.218137,19218.14
Petrol,liters,9804.9,22.649319,22649.32
Petrol,liters,4943.53,11.419554,11419.55
Petrol,liters,106.91,0.246962,246.96
Petrol,liters,1409.05,3.254906,3254.91
Petrol,liters,3227.58,7.45571,7455.71
Petrol,liters,5790.07,13.375062,13375.06
Petrol,liters,760.19,1.756039,1756.04
Petrol,liters,9434.14,21.792863,21792.86
Petrol,liters,3657.19,8.448109,8448.11
Petrol,liters,9126.72,21.082723,21082.72
Petrol,liters,7807.41,18.035117,18035.12
Petrol,liters,7556.82,17.456254,17456.25
Petrol,liters,6071.13,14.02431,14024.31
Petrol,liters,6271.57,14.487327,14487.33
Petrol,liters,6383.65,14.746231,14746.23
Petrol,liters,6290.93,14.532048,14532.05
Petrol,liters,5541.75,12.801443,12801.44
Petrol,liters,9864.28,22.786487,22786.49
Petrol,liters,7325.58,16.92209,16922.09
Petrol,liters,7771.69,17.952604,17952.6
Petrol,liters,8725.9,20.156829,20156.83
Petrol,liters,2164.24,4.999394,4999.39
Petrol,liters,847.2,1.957032,1957.03
Petrol,liters,4834.12,11.166817,11166.82
Petrol,liters,5145.67,11.886498,11886.5
Petrol,liters,8293.53,19.158054,19158.05
Petrol,liters,4443.4,10.264254,10264.25
Petrol,liters,5712.82,13.196614,13196.61
Petrol,liters,5275.44,12.186266,12186.27
Petrol,liters,391.65,0.904711,904.71
Petrol,liters,6156.0,14.22036,14220.36
Petrol,liters,8282.15,19.131766,19131.77
Petrol,liters,1583.43,3.657723,3657.72
Petrol,liters,5947.37,13.738425,13738.42
Petrol,liters,5940.17,13.721793,13721.79
Petrol,liters,1650.21,3.811985,3811.99
Petrol,liters,1243.4,2.872254,2872.25
Petrol,liters,9800.72,22.639663,22639.66
Petrol,liters,3943.25,9.108908,9108.91
Petrol,liters,2281.94,5.271281,5271.28
Petrol,liters,1721.53,3.976734,3976.73
Petrol,liters,6679.34,15.429275,15429.28
Petrol,liters,6098.36,14.087212,14087.21
Petrol,liters,6439.09,14.874298,14874.3
Petrol,liters,889.18,2.054006,2054.01
Petrol,liters,8936.41,20.643107,20643.11
Petrol,liters,3898.77,9.006159,9006.16
Petrol,liters,3140.56,7.254694,7254.69
Petrol,liters,4628.99,10.692967,10692.97
Petrol,liters,3906.76,9.024616,9024.62
Petrol,liters,8637.13,19.95177,19951.77
Petrol,liters,9293.32,21.467569,21467.57
Petrol,liters,3041.5,7.025865,7025.86
Petrol,liters,8640.72,19.960063,19960.06
Petrol,liters,7817.42,18.05824,18058.24
Petrol,liters,9308.77,21.503259,21503.26
Petrol,liters,2465.05,5.694266,5694.27
Petrol,liters,5773.82,13.337524,13337.52
Petrol,liters,2752.7,6.358737,6358.74
Petrol,liters,8242.7,19.040637,19040.64
Petrol,liters,63.19,0.145969,145.97
Petrol,liters,5652.54,13.057367,13057.37
Petrol,liters,3398.64,7.850858,7850.86
Petrol,liters,3233.61,7.469639,7469.64
Petrol,liters,6452.61,14.905529,14905.53
Petrol,liters,8516.33,19.672722,19672.72
Petrol,liters,6095.86,14.081437,14081.44
Petrol,liters,8533.2,19.711692,19711.69
Petrol,liters,2653.33,6.129192,6129.19
Petrol,liters,5199.82,12.011584,12011.58
Petrol,liters,4510.86,10.420087,10420.09
Petrol,liters,126.33,0.291822,291.82
Petrol,liters,5572.55,12.872591,12872.59
Petrol,liters,6618.63,15.289035,15289.04
Petrol,liters,5923.22,13.682638,13682.64
Petrol,liters,7365.44,17.014166,17014.17
Petrol,liters,5717.68,13.207841,13207.84
Petrol,liters,676.84,1.5635,1563.5
Petrol,liters,1173.29,2.7103,2710.3
Petrol,liters,5968.78,13.787882,13787.88
Petrol,liters,2757.04,6.368762,6368.76
Petrol,liters,805.65,1.861051,1861.05
Petrol,liters,4301.73,9.936996,9937.0
Petrol,liters,5547.68,12.815141,12815.14
Petrol,liters,3294.17,7.609533,7609.53
Petrol,liters,7207.13,16.64847,16648.47
Petrol,liters,6441.27,14.879334,14879.33
Petrol,liters,3334.86,7.703527,7703.53
Petrol,liters,7551.18,17.443226,17443.23
Petrol,liters,6490.46,14.992963,14992.96
Petrol,liters,6378.08,14.733365,14733.36
Petrol,liters,5538.74,12.794489,12794.49
Petrol,liters,123.78,0.285932,285.93
Petrol,liters,6968.11,16.096334,16096.33
Petrol,liters,3766.66,8.700985,8700.98
Petrol,liters,9426.67,21.775608,21775.61
Petrol,liters,8181.67,18.899658,18899.66
Petrol,liters,5881.07,13.585272,13585.27
Petrol,liters,2529.3,5.842683,5842.68
Petrol,liters,2045.14,4.724273,4724.27
Petrol,liters,3410.44,7.878116,7878.12
Petrol,liters,4770.91,11.020802,11020.8
Petrol,liters,2967.69,6.855364,6855.36
Petrol,liters,5154.15,11.906086,11906.09
Petrol,liters,1662.05,3.839335,3839.34
Petrol,liters,9777.35,22.585679,22585.68
Petrol,liters,1088.17,2.513673,2513.67
Petrol,liters,9320.12,21.529477,21529.48
Diesel,liters,9136.64,24.486195,24486.2
Diesel,liters,5258.35,14.092378,14092.38
Diesel,liters,7251.85,19.434958,19434.96
Diesel,liters,4366.12,11.701202,11701.2
Diesel,liters,6304.05,16.894854,16894.85
Diesel,liters,3412.35,9.145098,9145.1
Diesel,liters,3018.58,8.089794,8089.79
Diesel,liters,5786.52,15.507874,15507.87
Diesel,liters,4986.32,13.363338,13363.34
Diesel,liters,5799.57,15.542848,15542.85
Diesel,liters,2873.74,7.701623,7701.62
Diesel,liters,3675.91,9.851439,9851.44
Diesel,liters,848.14,2.273015,2273.02
Diesel,liters,532.24,1.426403,1426.4
Diesel,liters,2542.04,6.812667,6812.67
Diesel,liters,751.73,2.014636,2014.64
Diesel,liters,1046.71,2.805183,2805.18
Diesel,liters,8131.15,21.791482,21791.48
Diesel,liters,398.35,1.067578,1067.58
Diesel,liters,6592.84,17.668811,17668.81
Diesel,liters,2732.85,7.324038,7324.04
Diesel,liters,8716.74,23.360863,23360.86
Diesel,liters,4855.07,13.011588,13011.59
Diesel,liters,3062.71,8.208063,8208.06
Diesel,liters,5181.21,13.885643,13885.64
Diesel,liters,3825.76,10.253037,10253.04
Diesel,liters,5647.37,15.134952,15134.95
Diesel,liters,1154.18,3.093202,3093.2
Diesel,liters,9969.94,26.719439,26719.44
Diesel,liters,4261.3,11.420284,11420.28
Diesel,liters,3488.82,9.350038,9350.04
Diesel,liters,7105.0,19.0414,19041.4
Diesel,liters,3645.36,9.769565,9769.56
Diesel,liters,8334.41,22.336219,22336.22
Diesel,liters,4548.16,12.189069,12189.07
Diesel,liters,7198.39,19.291685,19291.69
Diesel,liters,1083.46,2.903673,2903.67
Diesel,liters,8462.73,22.680116,22680.12
Diesel,liters,7359.82,19.724318,19724.32
Diesel,liters,2125.05,5.695134,5695.13
Diesel,liters,1461.41,3.916579,3916.58
Diesel,liters,3169.76,8.494957,8494.96
Diesel,liters,9760.95,26.159346,26159.35
Diesel,liters,2575.75,6.90301,6903.01
Diesel,liters,4566.71,12.238783,12238.78
Diesel,liters,309.9,0.830532,830.53
Diesel,liters,3978.3,10.661844,10661.84
Diesel,liters,5717.49,15.322873,15322.87
Diesel,liters,9531.71,25.544983,25544.98
Diesel,liters,5172.19,13.861469,13861.47
Diesel,liters,8192.88,21.956918,21956.92
Diesel,liters,5475.81,14.675171,14675.17
Diesel,liters,417.44,1.118739,1118.74
Diesel,liters,3156.93,8.460572,8460.57
Diesel,liters,5759.74,15.436103,15436.1
Diesel,liters,9506.43,25.477232,25477.23
Diesel,liters,8592.71,23.028463,23028.46
Diesel,liters,2291.27,6.140604,6140.6
Diesel,liters,2208.9,5.919852,5919.85
Diesel,liters,2019.72,5.41285,5412.85
Diesel,liters,9225.76,24.725037,24725.04
Diesel,liters,8528.13,22.855388,22855.39
Diesel,liters,7751.09,20.772921,20772.92
Diesel,liters,3933.42,10.541566,10541.57
Diesel,liters,5048.76,13.530677,13530.68
Diesel,liters,4648.67,12.458436,12458.44
Diesel,liters,2541.45,6.811086,6811.09
Diesel,liters,5055.23,13.548016,13548.02
Diesel,liters,314.66,0.843289,843.29
Diesel,liters,1326.79,3.555797,3555.8
Diesel,liters,8867.03,23.76364,23763.64
Diesel,liters,7519.28,20.15167,20151.67
Diesel,liters,4234.46,11.348353,11348.35
Diesel,liters,5176.33,13.872564,13872.56
Diesel,liters,3706.29,9.932857,9932.86
Diesel,liters,7410.39,19.859845,19859.85
Diesel,liters,7844.03,21.022,21022.0
Diesel,liters,7635.22,20.46239,20462.39
Diesel,liters,7228.89,19.373425,19373.43
Diesel,liters,2053.0,5.50204,5502.04
Diesel,liters,3386.32,9.075338,9075.34
Diesel,liters,4703.76,12.606077,12606.08
Diesel,liters,3314.62,8.883182,8883.18
Diesel,liters,7551.85,20.238958,20238.96
Diesel,liters,3300.24,8.844643,8844.64
Diesel,liters,1390.94,3.727719,3727.72
Diesel,liters,3996.41,10.710379,10710.38
Diesel,liters,9799.35,26.262258,26262.26
Diesel,liters,2266.56,6.074381,6074.38
Diesel,liters,6125.47,16.41626,16416.26
Diesel,liters,4335.4,11.618872,11618.87
Diesel,liters,719.54,1.928367,1928.37
Diesel,liters,4883.89,13.088825,13088.83
Diesel,liters,7024.62,18.825982,18825.98
Diesel,liters,5137.07,13.767348,13767.35
Diesel,liters,8722.34,23.375871,23375.87
Diesel,liters,2896.48,7.762566,7762.57
Diesel,liters,871.63,2.335968,2335.97
Diesel,liters,9366.29,25.101657,25101.66
Diesel,liters,3788.18,10.152322,10152.32
Diesel,liters,5768.29,15.459017,15459.02
Diesel,liters,7922.11,21.231255,21231.25
Diesel,liters,3249.89,8.709705,8709.71
Diesel,liters,7164.48,19.200806,19200.81
Diesel,liters,1362.83,3.652384,3652.38
Diesel,liters,2920.02,7.825654,7825.65
Diesel,liters,1455.66,3.901169,3901.17
Diesel,liters,8114.19,21.746029,21746.03
Diesel,liters,2234.27,5.987844,5987.84
Diesel,liters,7176.86,19.233985,19233.98
Diesel,liters,9433.55,25.281914,25281.91
Diesel,liters,5282.44,14.156939,14156.94
Diesel,liters,5404.89,14.485105,14485.11
Diesel,liters,4615.73,12.370156,12370.16
Diesel,liters,3265.64,8.751915,8751.92
Diesel,liters,4761.79,12.761597,12761.6
Diesel,liters,6032.05,16.165894,16165.89
Diesel,liters,9860.06,26.424961,26424.96
Diesel,liters,9378.27,25.133764,25133.76
Diesel,liters,8622.91,23.109399,23109.4
Diesel,liters,8892.41,23.831659,23831.66
Diesel,liters,4683.81,12.552611,12552.61
Diesel,liters,6577.87,17.628692,17628.69
Diesel,liters,8951.72,23.99061,23990.61
Diesel,liters,3935.58,10.547354,10547.35
Diesel,liters,9618.01,25.776267,25776.27
Diesel,liters,4163.7,11.158716,11158.72
Diesel,liters,6014.82,16.119718,16119.72
Diesel,liters,7100.95,19.030546,19030.55
Diesel,liters,9506.41,25.477179,25477.18
Diesel,liters,2453.72,6.57597,6575.97
Diesel,liters,7463.85,20.003118,20003.12
Diesel,liters,5212.95,13.970706,13970.71
Diesel,liters,2692.89,7.216945,7216.95
Diesel,liters,7768.3,20.819044,20819.04
Diesel,liters,5526.7,14.811556,14811.56
Diesel,liters,6613.13,17.723188,17723.19
Diesel,liters,3235.78,8.67189,8671.89
Diesel,liters,4817.93,12.912052,12912.05
Diesel,liters,6177.37,16.555352,16555.35
Diesel,liters,4055.06,10.867561,10867.56
Diesel,liters,1991.74,5.337863,5337.86
Diesel,liters,9616.79,25.772997,25773.0
Diesel,liters,5119.56,13.720421,13720.42
Diesel,liters,7341.86,19.676185,19676.18
Diesel,liters,4116.36,11.031845,11031.84
Diesel,liters,3557.77,9.534824,9534.82
Diesel,liters,4077.57,10.927888,10927.89
Diesel,liters,4097.87,10.982292,10982.29
Diesel,liters,5446.36,14.596245,14596.24
Diesel,liters,5439.26,14.577217,14577.22
Diesel,liters,4976.57,13.337208,13337.21
Diesel,liters,1356.51,3.635447,3635.45
Diesel,liters,4965.79,13.308317,13308.32
Diesel,liters,1699.35,4.554258,4554.26
Diesel,liters,1270.1,3.403868,3403.87
Diesel,liters,9327.13,24.996708,24996.71
Diesel,liters,6053.45,16.223246,16223.25
Diesel,liters,6598.31,17.683471,17683.47
Diesel,liters,4023.92,10.784106,10784.11
Diesel,liters,9090.72,24.36313,24363.13
Diesel,liters,6382.93,17.106252,17106.25
Diesel,liters,7694.01,20.619947,20619.95
Diesel,liters,3691.94,9.894399,9894.4
Diesel,liters,9600.52,25.729394,25729.39
Diesel,liters,8206.41,21.993179,21993.18
Diesel,liters,8540.95,22.889746,22889.75
Diesel,liters,1730.22,4.63699,4636.99
Diesel,liters,2716.92,7.281346,7281.35
Diesel,liters,2863.41,7.673939,7673.94
Diesel,liters,2716.38,7.279898,7279.9
Diesel,liters,8555.53,22.92882,22928.82
Diesel,liters,328.53,0.88046,880.46
Diesel,liters,770.24,2.064243,2064.24
Diesel,liters,2746.41,7.360379,7360.38
Diesel,liters,2006.73,5.378036,5378.04
Diesel,liters,2326.28,6.23443,6234.43
Diesel,liters,7981.45,21.390286,21390.29
Diesel,liters,5635.63,15.103488,15103.49
Diesel,liters,67.65,0.181302,181.3
Diesel,liters,4298.93,11.521132,11521.13
Diesel,liters,4084.77,10.947184,10947.18
Diesel,liters,1148.31,3.077471,3077.47
Diesel,liters,6764.66,18.129289,18129.29
Diesel,liters,7023.95,18.824186,18824.19
Diesel,liters,7211.72,19.32741,19327.41
Diesel,liters,7287.42,19.530286,19530.29
Diesel,liters,10.53,0.02822,28.22
Diesel,liters,9539.67,25.566316,25566.32
Diesel,liters,8143.95,21.825786,21825.79
Diesel,liters,9040.78,24.22929,24229.29
Diesel,liters,166.28,0.44563,445.63
Diesel,liters,9339.25,25.02919,25029.19
Diesel,liters,8099.79,21.707437,21707.44
Diesel,liters,8373.82,22.441838,22441.84
Diesel,liters,941.94,2.524399,2524.4
Diesel,liters,7390.39,19.806245,19806.25
Diesel,liters,9599.57,25.726848,25726.85
Diesel,liters,6788.69,18.193689,18193.69
Diesel,liters,5709.91,15.302559,15302.56
Diesel,liters,9456.84,25.344331,25344.33
Diesel,liters,4434.94,11.885639,11885.64
Diesel,liters,5996.94,16.071799,16071.8
Diesel,liters,4768.62,12.779902,12779.9
Diesel,liters,9329.13,25.002068,25002.07
Diesel,liters,770.09,2.063841,2063.84
Diesel,liters,5016.19,13.443389,13443.39
Diesel,liters,6872.65,18.418702,18418.7
Diesel,liters,7921.15,21.228682,21228.68
Diesel,liters,5834.36,15.636085,15636.08
Diesel,liters,9090.09,24.361441,24361.44
Diesel,liters,9420.49,25.246913,25246.91
Diesel,liters,652.55,1.748834,1748.83
Diesel,liters,4029.68,10.799542,10799.54
Diesel,liters,244.36,0.654885,654.88
Diesel,liters,3300.87,8.846332,8846.33
